State,Target Column,Feature,Importance,Best Params
Washington,Residential sector,hdd_December,0.006435294368289481,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
Washington,Residential sector,hdd_June,0.01577775085490195,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
Washington,Residential sector,hdd_January,0.01754367520837796,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
Washington,Residential sector,hdd_March,0.025843454291581674,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
Washington,Residential sector,hdd_October,0.03140552891776586,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
Washington,Residential sector,cdd_June,0.036659228460938754,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
Washington,Residential sector,hdd_July,0.09770375068927557,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
Washington,Residential sector,cdd_August,0.1644503536857745,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
Washington,Residential sector,cdd_July,0.27809423699904134,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
Washington,Residential sector,hdd_February,0.32014089439031795,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
West Virginia,Residential sector,cdd_November,0.0,"{'criterion': 'squared_error', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
West Virginia,Residential sector,hdd_August,0.0,"{'criterion': 'squared_error', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
West Virginia,Residential sector,cdd_December,0.0,"{'criterion': 'squared_error', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
West Virginia,Residential sector,cdd_February,0.0,"{'criterion': 'squared_error', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
West Virginia,Residential sector,cdd_January,0.0,"{'criterion': 'squared_error', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
West Virginia,Residential sector,cdd_July,0.0,"{'criterion': 'squared_error', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
West Virginia,Residential sector,cdd_March,0.0,"{'criterion': 'squared_error', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
West Virginia,Residential sector,hdd_July,0.0,"{'criterion': 'squared_error', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
West Virginia,Residential sector,cdd_October,0.0,"{'criterion': 'squared_error', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
West Virginia,Residential sector,cdd_June,0.0002908224264143001,"{'criterion': 'squared_error', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
West Virginia,Residential sector,cdd_May,0.0012077847579745214,"{'criterion': 'squared_error', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
West Virginia,Residential sector,cdd_April,0.0016143896237041358,"{'criterion': 'squared_error', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
West Virginia,Residential sector,hdd_November,0.005004243610619678,"{'criterion': 'squared_error', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
West Virginia,Residential sector,hdd_December,0.007102551227525893,"{'criterion': 'squared_error', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
West Virginia,Residential sector,hdd_April,0.0073743556145240315,"{'criterion': 'squared_error', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
West Virginia,Residential sector,cdd_August,0.009359519446227269,"{'criterion': 'squared_error', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
West Virginia,Residential sector,hdd_June,0.01996356614657764,"{'criterion': 'squared_error', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
West Virginia,Residential sector,hdd_October,0.02639645841019794,"{'criterion': 'squared_error', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
West Virginia,Residential sector,hdd_January,0.030994152103468703,"{'criterion': 'squared_error', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
West Virginia,Residential sector,cdd_September,0.06519052854395087,"{'criterion': 'squared_error', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
West Virginia,Residential sector,hdd_May,0.1322179037759043,"{'criterion': 'squared_error', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
West Virginia,Residential sector,hdd_September,0.15763180606018343,"{'criterion': 'squared_error', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
West Virginia,Residential sector,hdd_March,0.191226928432984,"{'criterion': 'squared_error', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
West Virginia,Residential sector,hdd_February,0.3444249898197433,"{'criterion': 'squared_error', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
Wisconsin,Residential sector,cdd_August,0.0,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
Wisconsin,Residential sector,cdd_December,0.0,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
Wisconsin,Residential sector,cdd_February,0.0,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
Wisconsin,Residential sector,cdd_January,0.0,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
Wisconsin,Residential sector,cdd_June,0.0,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
Wisconsin,Residential sector,cdd_March,0.0,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
Wisconsin,Residential sector,cdd_November,0.0,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
Wisconsin,Residential sector,cdd_October,0.0,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
Wisconsin,Residential sector,hdd_October,0.0,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
Wisconsin,Residential sector,hdd_July,0.0,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
Wisconsin,Residential sector,hdd_January,0.0,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
Wisconsin,Residential sector,cdd_July,1.4407746020121263e-05,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
Wisconsin,Residential sector,cdd_April,0.00010073050977902919,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
Wisconsin,Residential sector,cdd_May,0.001188350156399162,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
Wisconsin,Residential sector,hdd_September,0.0015082263191968951,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
Wisconsin,Residential sector,cdd_September,0.001677419928178205,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
Wisconsin,Residential sector,hdd_April,0.006049600910827569,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
Wisconsin,Residential sector,hdd_June,0.008058551782845489,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
Wisconsin,Residential sector,hdd_August,0.012627862149374024,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
Wisconsin,Residential sector,hdd_December,0.06549643608078345,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
Wisconsin,Residential sector,hdd_November,0.06877441886337189,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
Wisconsin,Residential sector,hdd_May,0.1151719633048304,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
Wisconsin,Residential sector,hdd_February,0.29878472982370474,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
Wisconsin,Residential sector,hdd_March,0.420547302424689,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
Wyoming,Residential sector,cdd_April,0.0,"{'criterion': 'friedman_mse', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}"
Wyoming,Residential sector,hdd_May,0.0,"{'criterion': 'friedman_mse', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}"
Wyoming,Residential sector,cdd_December,0.0,"{'criterion': 'friedman_mse', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}"
Wyoming,Residential sector,cdd_February,0.0,"{'criterion': 'friedman_mse', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}"
Wyoming,Residential sector,cdd_January,0.0,"{'criterion': 'friedman_mse', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}"
Wyoming,Residential sector,hdd_January,0.0,"{'criterion': 'friedman_mse', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}"
Wyoming,Residential sector,cdd_March,0.0,"{'criterion': 'friedman_mse', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}"
Wyoming,Residential sector,cdd_November,0.0,"{'criterion': 'friedman_mse', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}"
Wyoming,Residential sector,cdd_October,0.0,"{'criterion': 'friedman_mse', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}"
Wyoming,Residential sector,hdd_October,0.0,"{'criterion': 'friedman_mse', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}"
Wyoming,Residential sector,hdd_June,1.1205590450643274e-06,"{'criterion': 'friedman_mse', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}"
Wyoming,Residential sector,hdd_August,0.0005533051087525462,"{'criterion': 'friedman_mse', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}"
Wyoming,Residential sector,cdd_September,0.0016025170479063886,"{'criterion': 'friedman_mse', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}"
Wyoming,Residential sector,cdd_June,0.0022383470652252153,"{'criterion': 'friedman_mse', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}"
Wyoming,Residential sector,cdd_July,0.004443362668679269,"{'criterion': 'friedman_mse', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}"
Wyoming,Residential sector,cdd_May,0.017306384992058284,"{'criterion': 'friedman_mse', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}"
Wyoming,Residential sector,hdd_July,0.03614497615242016,"{'criterion': 'friedman_mse', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}"
Wyoming,Residential sector,hdd_September,0.03668674496363334,"{'criterion': 'friedman_mse', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}"
Wyoming,Residential sector,cdd_August,0.08567968164600852,"{'criterion': 'friedman_mse', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}"
Wyoming,Residential sector,hdd_November,0.14661050853970145,"{'criterion': 'friedman_mse', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}"
Wyoming,Residential sector,hdd_April,0.14962790145034074,"{'criterion': 'friedman_mse', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}"
Wyoming,Residential sector,hdd_December,0.14981756856727946,"{'criterion': 'friedman_mse', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}"
Wyoming,Residential sector,hdd_March,0.1807966046561163,"{'criterion': 'friedman_mse', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}"
Wyoming,Residential sector,hdd_February,0.18849097658283326,"{'criterion': 'friedman_mse', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}"
Alabama,Commercial sector,cdd_January,0.0,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 10}"
Alabama,Commercial sector,hdd_March,0.0,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 10}"
Alabama,Commercial sector,hdd_July,0.0,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 10}"
Alabama,Commercial sector,hdd_February,0.0,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 10}"
Alabama,Commercial sector,cdd_October,0.0,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 10}"
Alabama,Commercial sector,hdd_October,0.0,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 10}"
Alabama,Commercial sector,hdd_August,0.0,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 10}"
Alabama,Commercial sector,hdd_November,2.8847497075634933e-05,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 10}"
Alabama,Commercial sector,cdd_September,0.00021425485560556617,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 10}"
Alabama,Commercial sector,cdd_December,0.00102439043508506,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 10}"
Alabama,Commercial sector,cdd_July,0.001039303881040744,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 10}"
Alabama,Commercial sector,cdd_February,0.0010852127194073613,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 10}"
Alabama,Commercial sector,cdd_March,0.001109221749796339,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 10}"
Alabama,Commercial sector,hdd_September,0.004777276731824805,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 10}"
Alabama,Commercial sector,hdd_April,0.014644583431601623,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 10}"
Alabama,Commercial sector,hdd_December,0.0187433605903844,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 10}"
Alabama,Commercial sector,hdd_May,0.026189185132683878,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 10}"
Alabama,Commercial sector,cdd_May,0.034219578183328186,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 10}"
Alabama,Commercial sector,cdd_April,0.051708071722598205,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 10}"
Alabama,Commercial sector,cdd_November,0.1150475447235424,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 10}"
Alabama,Commercial sector,hdd_June,0.12360220025101362,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 10}"
Alabama,Commercial sector,hdd_January,0.13417982246053967,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 10}"
Alabama,Commercial sector,cdd_August,0.15220499137430096,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 10}"
Alabama,Commercial sector,cdd_June,0.32018215426017155,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 10}"
Arizona,Commercial sector,hdd_September,0.0,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10}"
Arizona,Commercial sector,cdd_August,0.0,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10}"
Arizona,Commercial sector,cdd_December,0.0,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10}"
Arizona,Commercial sector,cdd_February,0.0,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10}"
Arizona,Commercial sector,hdd_July,0.0,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10}"
Arizona,Commercial sector,cdd_March,0.0,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10}"
Arizona,Commercial sector,cdd_November,0.0,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10}"
Arizona,Commercial sector,cdd_October,0.0,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10}"
Arizona,Commercial sector,hdd_October,0.0,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10}"
Arizona,Commercial sector,hdd_August,0.0,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10}"
Arizona,Commercial sector,hdd_February,4.1533230772635244e-05,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10}"
Arizona,Commercial sector,hdd_June,9.950188130904452e-05,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10}"
Arizona,Commercial sector,hdd_December,0.00039578881616130586,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10}"
Arizona,Commercial sector,cdd_May,0.0005654168778437358,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10}"
Arizona,Commercial sector,hdd_January,0.002473691227474843,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10}"
Arizona,Commercial sector,cdd_April,0.0035552835626138893,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10}"
Arizona,Commercial sector,cdd_June,0.007351404422728961,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10}"
Arizona,Commercial sector,cdd_January,0.007502870089703002,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10}"
Arizona,Commercial sector,hdd_May,0.008789534923543074,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10}"
Arizona,Commercial sector,cdd_July,0.023831759681895895,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10}"
Arizona,Commercial sector,cdd_September,0.0628650841099008,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10}"
Arizona,Commercial sector,hdd_March,0.15936998419606999,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10}"
Arizona,Commercial sector,hdd_November,0.21103385760646146,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10}"
Arizona,Commercial sector,hdd_April,0.5121242893735214,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10}"
Arkansas,Commercial sector,cdd_April,0.0,"{'criterion': 'friedman_mse', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 5}"
Arkansas,Commercial sector,hdd_July,0.0,"{'criterion': 'friedman_mse', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 5}"
Arkansas,Commercial sector,hdd_December,0.0,"{'criterion': 'friedman_mse', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 5}"
Arkansas,Commercial sector,hdd_August,0.0,"{'criterion': 'friedman_mse', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 5}"
Arkansas,Commercial sector,cdd_March,0.0,"{'criterion': 'friedman_mse', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 5}"
Arkansas,Commercial sector,cdd_September,0.0,"{'criterion': 'friedman_mse', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 5}"
Arkansas,Commercial sector,cdd_December,0.0,"{'criterion': 'friedman_mse', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 5}"
Arkansas,Commercial sector,cdd_February,0.0,"{'criterion': 'friedman_mse', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 5}"
Arkansas,Commercial sector,cdd_January,8.098370189943078e-07,"{'criterion': 'friedman_mse', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 5}"
Arkansas,Commercial sector,cdd_June,6.0038977524954574e-05,"{'criterion': 'friedman_mse', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 5}"
Arkansas,Commercial sector,cdd_November,0.00011605654820327775,"{'criterion': 'friedman_mse', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 5}"
Arkansas,Commercial sector,cdd_May,0.0008060155256869437,"{'criterion': 'friedman_mse', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 5}"
Arkansas,Commercial sector,hdd_April,0.0014129747144059608,"{'criterion': 'friedman_mse', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 5}"
Arkansas,Commercial sector,hdd_March,0.002404652314311975,"{'criterion': 'friedman_mse', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 5}"
Arkansas,Commercial sector,hdd_February,0.004622901687022364,"{'criterion': 'friedman_mse', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 5}"
Arkansas,Commercial sector,hdd_January,0.006627391730151053,"{'criterion': 'friedman_mse', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 5}"
Arkansas,Commercial sector,hdd_November,0.012417571183768529,"{'criterion': 'friedman_mse', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 5}"
Arkansas,Commercial sector,cdd_October,0.02898227015879494,"{'criterion': 'friedman_mse', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 5}"
Arkansas,Commercial sector,cdd_July,0.02954113167739737,"{'criterion': 'friedman_mse', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 5}"
Arkansas,Commercial sector,hdd_September,0.032677402677812876,"{'criterion': 'friedman_mse', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 5}"
Arkansas,Commercial sector,hdd_May,0.08107667610843156,"{'criterion': 'friedman_mse', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 5}"
Arkansas,Commercial sector,hdd_October,0.10703543181068821,"{'criterion': 'friedman_mse', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 5}"
Arkansas,Commercial sector,hdd_June,0.2615254745323606,"{'criterion': 'friedman_mse', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 5}"
Arkansas,Commercial sector,cdd_August,0.43069320051642046,"{'criterion': 'friedman_mse', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 5}"
California,Commercial sector,cdd_May,0.0,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
California,Commercial sector,cdd_August,0.0,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
California,Commercial sector,cdd_December,0.0,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
California,Commercial sector,cdd_February,0.0,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
California,Commercial sector,cdd_January,0.0,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
California,Commercial sector,cdd_July,0.0,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
California,Commercial sector,cdd_June,0.0,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
California,Commercial sector,hdd_February,0.0,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
California,Commercial sector,cdd_October,0.0,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
California,Commercial sector,hdd_August,0.0,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
California,Commercial sector,hdd_December,0.0004977086150201249,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
California,Commercial sector,cdd_March,0.0006632016554070453,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
California,Commercial sector,hdd_October,0.004916297505819792,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
California,Commercial sector,cdd_November,0.006114671745133881,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
California,Commercial sector,hdd_November,0.015995469991926466,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
California,Commercial sector,hdd_July,0.01821800695570381,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
California,Commercial sector,hdd_September,0.023181547736065518,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
California,Commercial sector,hdd_May,0.025225141741494022,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
California,Commercial sector,cdd_September,0.031266459848698566,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
California,Commercial sector,hdd_June,0.041369224124647844,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
California,Commercial sector,cdd_April,0.08368700787248552,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
California,Commercial sector,hdd_January,0.09451116501244727,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
California,Commercial sector,hdd_March,0.17848124458091044,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
California,Commercial sector,hdd_April,0.47587285261423967,"{'criterion': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}"
Colorado,Commercial sector,cdd_April,0.0,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 10}"
